psql:supabase_clean.sql:15359: ERROR:  insert or update on table "identities" violates foreign key constraint "identities_user_id_fkey"
描述:  Key (user_id)=(557c4b8f-1c69-4d5d-8074-6e0beb78052d) is not present in table "users".
psql:supabase_clean.sql:15728: ERROR:  insert or update on table "sessions" violates foreign key constraint "sessions_user_id_fkey"
描述:  Key (user_id)=(557c4b8f-1c69-4d5d-8074-6e0beb78052d) is not present in table "users".
psql:supabase_clean.sql:15729: ERROR:  insert or update on table "sessions" violates foreign key constraint "sessions_user_id_fkey"
描述:  Key (user_id)=(ae2794a0-8992-4ec0-88fa-8d85ca8b20f7) is not present in table "users".
psql:supabase_clean.sql:15730: ERROR:  insert or update on table "sessions" violates foreign key constraint "sessions_user_id_fkey"
描述:  Key (user_id)=(557c4b8f-1c69-4d5d-8074-6e0beb78052d) is not present in table "users".
psql:supabase_clean.sql:15731: ERROR:  insert or update on table "sessions" violates foreign key constraint "sessions_user_id_fkey"
描述:  Key (user_id)=(d15fd47e-ca4f-42e6-8d56-2ec9e6ac7a9f) is not present in table "users".
psql:supabase_clean.sql:15732: ERROR:  insert or update on table "sessions" violates foreign key constraint "sessions_user_id_fkey"
描述:  Key (user_id)=(322be5b7-e144-4ffd-8aae-797c991669d1) is not present in table "users".
psql:supabase_clean.sql:15733: ERROR:  insert or update on table "sessions" violates foreign key constraint "sessions_user_id_fkey"
描述:  Key (user_id)=(6d4c67a9-3f1e-4993-99a9-bd9b8b5b15cc) is not present in table "users".
psql:supabase_clean.sql:15734: ERROR:  insert or update on table "sessions" violates foreign key constraint "sessions_user_id_fkey"
描述:  Key (user_id)=(ae2794a0-8992-4ec0-88fa-8d85ca8b20f7) is not present in table "users".
psql:supabase_clean.sql:15735: ERROR:  insert or update on table "sessions" violates foreign key constraint "sessions_user_id_fkey"
描述:  Key (user_id)=(398210c5-9d28-4fdc-b4cf-37a60a1793d9) is not present in table "users".
psql:supabase_clean.sql:15736: ERROR:  insert or update on table "sessions" violates foreign key constraint "sessions_user_id_fkey"
描述:  Key (user_id)=(d15fd47e-ca4f-42e6-8d56-2ec9e6ac7a9f) is not present in table "users".
psql:supabase_clean.sql:15737: ERROR:  insert or update on table "sessions" violates foreign key constraint "sessions_user_id_fkey"
描述:  Key (user_id)=(6d4c67a9-3f1e-4993-99a9-bd9b8b5b15cc) is not present in table "users".
psql:supabase_clean.sql:15738: ERROR:  insert or update on table "sessions" violates foreign key constraint "sessions_user_id_fkey"
描述:  Key (user_id)=(ae2794a0-8992-4ec0-88fa-8d85ca8b20f7) is not present in table "users".
psql:supabase_clean.sql:15739: ERROR:  insert or update on table "sessions" violates foreign key constraint "sessions_user_id_fkey"
描述:  Key (user_id)=(f6eaa993-215f-4d83-a594-b83e7afbf7e6) is not present in table "users".
psql:supabase_clean.sql:15740: ERROR:  insert or update on table "sessions" violates foreign key constraint "sessions_user_id_fkey"
描述:  Key (user_id)=(398210c5-9d28-4fdc-b4cf-37a60a1793d9) is not present in table "users".
psql:supabase_clean.sql:15741: ERROR:  insert or update on table "sessions" violates foreign key constraint "sessions_user_id_fkey"
描述:  Key (user_id)=(2933e7e7-490d-4316-9514-7b7c56e146ff) is not present in table "users".
psql:supabase_clean.sql:15742: ERROR:  insert or update on table "sessions" violates foreign key constraint "sessions_user_id_fkey"
描述:  Key (user_id)=(6d4c67a9-3f1e-4993-99a9-bd9b8b5b15cc) is not present in table "users".
psql:supabase_clean.sql:15743: ERROR:  insert or update on table "sessions" violates foreign key constraint "sessions_user_id_fkey"
描述:  Key (user_id)=(6d4c67a9-3f1e-4993-99a9-bd9b8b5b15cc) is not present in table "users".
psql:supabase_clean.sql:15744: ERROR:  insert or update on table "sessions" violates foreign key constraint "sessions_user_id_fkey"
描述:  Key (user_id)=(d15fd47e-ca4f-42e6-8d56-2ec9e6ac7a9f) is not present in table "users".
psql:supabase_clean.sql:15745: ERROR:  insert or update on table "sessions" violates foreign key constraint "sessions_user_id_fkey"
描述:  Key (user_id)=(6d4c67a9-3f1e-4993-99a9-bd9b8b5b15cc) is not present in table "users".
psql:supabase_clean.sql:15746: ERROR:  insert or update on table "sessions" violates foreign key constraint "sessions_user_id_fkey"
描述:  Key (user_id)=(6d4c67a9-3f1e-4993-99a9-bd9b8b5b15cc) is not present in table "users".
psql:supabase_clean.sql:15747: ERROR:  insert or update on table "sessions" violates foreign key constraint "sessions_user_id_fkey"
描述:  Key (user_id)=(afc3655a-42e6-4783-8753-224ef80edd5a) is not present in table "users".
psql:supabase_clean.sql:15748: ERROR:  insert or update on table "sessions" violates foreign key constraint "sessions_user_id_fkey"
描述:  Key (user_id)=(ae2794a0-8992-4ec0-88fa-8d85ca8b20f7) is not present in table "users".
psql:supabase_clean.sql:15749: ERROR:  insert or update on table "sessions" violates foreign key constraint "sessions_user_id_fkey"
描述:  Key (user_id)=(398210c5-9d28-4fdc-b4cf-37a60a1793d9) is not present in table "users".
psql:supabase_clean.sql:15750: ERROR:  insert or update on table "sessions" violates foreign key constraint "sessions_user_id_fkey"
描述:  Key (user_id)=(d15fd47e-ca4f-42e6-8d56-2ec9e6ac7a9f) is not present in table "users".
psql:supabase_clean.sql:15751: ERROR:  insert or update on table "sessions" violates foreign key constraint "sessions_user_id_fkey"
描述:  Key (user_id)=(6d4c67a9-3f1e-4993-99a9-bd9b8b5b15cc) is not present in table "users".
psql:supabase_clean.sql:15752: ERROR:  insert or update on table "sessions" violates foreign key constraint "sessions_user_id_fkey"
描述:  Key (user_id)=(f3477c87-ccac-4364-b48b-d099e4fb7f5e) is not present in table "users".
psql:supabase_clean.sql:15753: ERROR:  insert or update on table "sessions" violates foreign key constraint "sessions_user_id_fkey"
描述:  Key (user_id)=(71e672ad-519f-41eb-b567-4e5a19a61d9c) is not present in table "users".
psql:supabase_clean.sql:15754: ERROR:  insert or update on table "sessions" violates foreign key constraint "sessions_user_id_fkey"
描述:  Key (user_id)=(ae2794a0-8992-4ec0-88fa-8d85ca8b20f7) is not present in table "users".
psql:supabase_clean.sql:19543: ERROR:  duplicate key value violates unique constraint "schema_migrations_pkey"
描述:  Key (version)=(20211116024918) already exists.
psql:supabase_clean.sql:19544: ERROR:  duplicate key value violates unique constraint "schema_migrations_pkey"
描述:  Key (version)=(20211116045059) already exists.
psql:supabase_clean.sql:19545: ERROR:  duplicate key value violates unique constraint "schema_migrations_pkey"
描述:  Key (version)=(20211116050929) already exists.
psql:supabase_clean.sql:19546: ERROR:  duplicate key value violates unique constraint "schema_migrations_pkey"
描述:  Key (version)=(20211116051442) already exists.
psql:supabase_clean.sql:19547: ERROR:  duplicate key value violates unique constraint "schema_migrations_pkey"
描述:  Key (version)=(20211116212300) already exists.
psql:supabase_clean.sql:19548: ERROR:  duplicate key value violates unique constraint "schema_migrations_pkey"
描述:  Key (version)=(20211116213355) already exists.
psql:supabase_clean.sql:19549: ERROR:  duplicate key value violates unique constraint "schema_migrations_pkey"
描述:  Key (version)=(20211116213934) already exists.
psql:supabase_clean.sql:19550: ERROR:  duplicate key value violates unique constraint "schema_migrations_pkey"
描述:  Key (version)=(20211116214523) already exists.
psql:supabase_clean.sql:19551: ERROR:  duplicate key value violates unique constraint "schema_migrations_pkey"
描述:  Key (version)=(20211122062447) already exists.
psql:supabase_clean.sql:19552: ERROR:  duplicate key value violates unique constraint "schema_migrations_pkey"
描述:  Key (version)=(20211124070109) already exists.
psql:supabase_clean.sql:19553: ERROR:  duplicate key value violates unique constraint "schema_migrations_pkey"
描述:  Key (version)=(20211202204204) already exists.
psql:supabase_clean.sql:19554: ERROR:  duplicate key value violates unique constraint "schema_migrations_pkey"
描述:  Key (version)=(20211202204605) already exists.
psql:supabase_clean.sql:19555: ERROR:  duplicate key value violates unique constraint "schema_migrations_pkey"
描述:  Key (version)=(20211210212804) already exists.
psql:supabase_clean.sql:19556: ERROR:  duplicate key value violates unique constraint "schema_migrations_pkey"
描述:  Key (version)=(20211228014915) already exists.
psql:supabase_clean.sql:19557: ERROR:  duplicate key value violates unique constraint "schema_migrations_pkey"
描述:  Key (version)=(20220107221237) already exists.
psql:supabase_clean.sql:19558: ERROR:  duplicate key value violates unique constraint "schema_migrations_pkey"
描述:  Key (version)=(20220228202821) already exists.
psql:supabase_clean.sql:19559: ERROR:  duplicate key value violates unique constraint "schema_migrations_pkey"
描述:  Key (version)=(20220312004840) already exists.
psql:supabase_clean.sql:19560: ERROR:  duplicate key value violates unique constraint "schema_migrations_pkey"
描述:  Key (version)=(20220603231003) already exists.
psql:supabase_clean.sql:19561: ERROR:  duplicate key value violates unique constraint "schema_migrations_pkey"
描述:  Key (version)=(20220603232444) already exists.
psql:supabase_clean.sql:19562: ERROR:  duplicate key value violates unique constraint "schema_migrations_pkey"
描述:  Key (version)=(20220615214548) already exists.
psql:supabase_clean.sql:19563: ERROR:  duplicate key value violates unique constraint "schema_migrations_pkey"
描述:  Key (version)=(20220712093339) already exists.
psql:supabase_clean.sql:19564: ERROR:  duplicate key value violates unique constraint "schema_migrations_pkey"
描述:  Key (version)=(20220908172859) already exists.
psql:supabase_clean.sql:19565: ERROR:  duplicate key value violates unique constraint "schema_migrations_pkey"
描述:  Key (version)=(20220916233421) already exists.
psql:supabase_clean.sql:19566: ERROR:  duplicate key value violates unique constraint "schema_migrations_pkey"
描述:  Key (version)=(20230119133233) already exists.
psql:supabase_clean.sql:19567: ERROR:  duplicate key value violates unique constraint "schema_migrations_pkey"
描述:  Key (version)=(20230128025114) already exists.
psql:supabase_clean.sql:19568: ERROR:  duplicate key value violates unique constraint "schema_migrations_pkey"
描述:  Key (version)=(20230128025212) already exists.
psql:supabase_clean.sql:19569: ERROR:  duplicate key value violates unique constraint "schema_migrations_pkey"
描述:  Key (version)=(20230227211149) already exists.
psql:supabase_clean.sql:19570: ERROR:  duplicate key value violates unique constraint "schema_migrations_pkey"
描述:  Key (version)=(20230228184745) already exists.
psql:supabase_clean.sql:19571: ERROR:  duplicate key value violates unique constraint "schema_migrations_pkey"
描述:  Key (version)=(20230308225145) already exists.
psql:supabase_clean.sql:19572: ERROR:  duplicate key value violates unique constraint "schema_migrations_pkey"
描述:  Key (version)=(20230328144023) already exists.
psql:supabase_clean.sql:19573: ERROR:  duplicate key value violates unique constraint "schema_migrations_pkey"
描述:  Key (version)=(20231018144023) already exists.
psql:supabase_clean.sql:19574: ERROR:  duplicate key value violates unique constraint "schema_migrations_pkey"
描述:  Key (version)=(20231204144023) already exists.
psql:supabase_clean.sql:19575: ERROR:  duplicate key value violates unique constraint "schema_migrations_pkey"
描述:  Key (version)=(20231204144024) already exists.
psql:supabase_clean.sql:19576: ERROR:  duplicate key value violates unique constraint "schema_migrations_pkey"
描述:  Key (version)=(20231204144025) already exists.
psql:supabase_clean.sql:19577: ERROR:  duplicate key value violates unique constraint "schema_migrations_pkey"
描述:  Key (version)=(20240108234812) already exists.
psql:supabase_clean.sql:19578: ERROR:  duplicate key value violates unique constraint "schema_migrations_pkey"
描述:  Key (version)=(20240109165339) already exists.
psql:supabase_clean.sql:19579: ERROR:  duplicate key value violates unique constraint "schema_migrations_pkey"
描述:  Key (version)=(20240227174441) already exists.
psql:supabase_clean.sql:19580: ERROR:  duplicate key value violates unique constraint "schema_migrations_pkey"
描述:  Key (version)=(20240311171622) already exists.
psql:supabase_clean.sql:19581: ERROR:  duplicate key value violates unique constraint "schema_migrations_pkey"
描述:  Key (version)=(20240321100241) already exists.
psql:supabase_clean.sql:19582: ERROR:  duplicate key value violates unique constraint "schema_migrations_pkey"
描述:  Key (version)=(20240401105812) already exists.
psql:supabase_clean.sql:19583: ERROR:  duplicate key value violates unique constraint "schema_migrations_pkey"
描述:  Key (version)=(20240418121054) already exists.
psql:supabase_clean.sql:19584: ERROR:  duplicate key value violates unique constraint "schema_migrations_pkey"
描述:  Key (version)=(20240523004032) already exists.
psql:supabase_clean.sql:19585: ERROR:  duplicate key value violates unique constraint "schema_migrations_pkey"
描述:  Key (version)=(20240618124746) already exists.
psql:supabase_clean.sql:19586: ERROR:  duplicate key value violates unique constraint "schema_migrations_pkey"
描述:  Key (version)=(20240801235015) already exists.
psql:supabase_clean.sql:19587: ERROR:  duplicate key value violates unique constraint "schema_migrations_pkey"
描述:  Key (version)=(20240805133720) already exists.
psql:supabase_clean.sql:19588: ERROR:  duplicate key value violates unique constraint "schema_migrations_pkey"
描述:  Key (version)=(20240827160934) already exists.
psql:supabase_clean.sql:19589: ERROR:  duplicate key value violates unique constraint "schema_migrations_pkey"
描述:  Key (version)=(20240919163303) already exists.
psql:supabase_clean.sql:19590: ERROR:  duplicate key value violates unique constraint "schema_migrations_pkey"
描述:  Key (version)=(20240919163305) already exists.
psql:supabase_clean.sql:19591: ERROR:  duplicate key value violates unique constraint "schema_migrations_pkey"
描述:  Key (version)=(20241019105805) already exists.
psql:supabase_clean.sql:19592: ERROR:  duplicate key value violates unique constraint "schema_migrations_pkey"
描述:  Key (version)=(20241030150047) already exists.
psql:supabase_clean.sql:19593: ERROR:  duplicate key value violates unique constraint "schema_migrations_pkey"
描述:  Key (version)=(20241108114728) already exists.
psql:supabase_clean.sql:19594: ERROR:  duplicate key value violates unique constraint "schema_migrations_pkey"
描述:  Key (version)=(20241121104152) already exists.
psql:supabase_clean.sql:19595: ERROR:  duplicate key value violates unique constraint "schema_migrations_pkey"
描述:  Key (version)=(20241130184212) already exists.
psql:supabase_clean.sql:19596: ERROR:  duplicate key value violates unique constraint "schema_migrations_pkey"
描述:  Key (version)=(20241220035512) already exists.
psql:supabase_clean.sql:19597: ERROR:  duplicate key value violates unique constraint "schema_migrations_pkey"
描述:  Key (version)=(20241220123912) already exists.
psql:supabase_clean.sql:19598: ERROR:  duplicate key value violates unique constraint "schema_migrations_pkey"
描述:  Key (version)=(20241224161212) already exists.
psql:supabase_clean.sql:19599: ERROR:  duplicate key value violates unique constraint "schema_migrations_pkey"
描述:  Key (version)=(20250107150512) already exists.
psql:supabase_clean.sql:19600: ERROR:  duplicate key value violates unique constraint "schema_migrations_pkey"
描述:  Key (version)=(20250110162412) already exists.
psql:supabase_clean.sql:19601: ERROR:  duplicate key value violates unique constraint "schema_migrations_pkey"
描述:  Key (version)=(20250123174212) already exists.
psql:supabase_clean.sql:19602: ERROR:  duplicate key value violates unique constraint "schema_migrations_pkey"
描述:  Key (version)=(20250128220012) already exists.
psql:supabase_clean.sql:19603: ERROR:  duplicate key value violates unique constraint "schema_migrations_pkey"
描述:  Key (version)=(20250506224012) already exists.
psql:supabase_clean.sql:19604: ERROR:  duplicate key value violates unique constraint "schema_migrations_pkey"
描述:  Key (version)=(20250523164012) already exists.
psql:supabase_clean.sql:19605: ERROR:  duplicate key value violates unique constraint "schema_migrations_pkey"
描述:  Key (version)=(20250714121412) already exists.
psql:supabase_clean.sql:19606: ERROR:  duplicate key value violates unique constraint "schema_migrations_pkey"
描述:  Key (version)=(20250905041441) already exists.
psql:supabase_clean.sql:19651: ERROR:  permission denied for table migrations
psql:supabase_clean.sql:19652: ERROR:  permission denied for table migrations
psql:supabase_clean.sql:19653: ERROR:  permission denied for table migrations
psql:supabase_clean.sql:19654: ERROR:  permission denied for table migrations
psql:supabase_clean.sql:19655: ERROR:  permission denied for table migrations
psql:supabase_clean.sql:19656: ERROR:  permission denied for table migrations
psql:supabase_clean.sql:19657: ERROR:  permission denied for table migrations
psql:supabase_clean.sql:19658: ERROR:  permission denied for table migrations
psql:supabase_clean.sql:19659: ERROR:  permission denied for table migrations
psql:supabase_clean.sql:19660: ERROR:  permission denied for table migrations
psql:supabase_clean.sql:19661: ERROR:  permission denied for table migrations
psql:supabase_clean.sql:19662: ERROR:  permission denied for table migrations
psql:supabase_clean.sql:19663: ERROR:  permission denied for table migrations
psql:supabase_clean.sql:19664: ERROR:  permission denied for table migrations
psql:supabase_clean.sql:19665: ERROR:  permission denied for table migrations
psql:supabase_clean.sql:19666: ERROR:  permission denied for table migrations
psql:supabase_clean.sql:19667: ERROR:  permission denied for table migrations
psql:supabase_clean.sql:19668: ERROR:  permission denied for table migrations
psql:supabase_clean.sql:19669: ERROR:  permission denied for table migrations
psql:supabase_clean.sql:19670: ERROR:  permission denied for table migrations
psql:supabase_clean.sql:19671: ERROR:  permission denied for table migrations
psql:supabase_clean.sql:19672: ERROR:  permission denied for table migrations
psql:supabase_clean.sql:19673: ERROR:  permission denied for table migrations
psql:supabase_clean.sql:19674: ERROR:  permission denied for table migrations
psql:supabase_clean.sql:19675: ERROR:  permission denied for table migrations
psql:supabase_clean.sql:19676: ERROR:  permission denied for table migrations
psql:supabase_clean.sql:19677: ERROR:  permission denied for table migrations
psql:supabase_clean.sql:19678: ERROR:  permission denied for table migrations
psql:supabase_clean.sql:19679: ERROR:  permission denied for table migrations
psql:supabase_clean.sql:19680: ERROR:  permission denied for table migrations
psql:supabase_clean.sql:19681: ERROR:  permission denied for table migrations
psql:supabase_clean.sql:19682: ERROR:  permission denied for table migrations
psql:supabase_clean.sql:19683: ERROR:  permission denied for table migrations
psql:supabase_clean.sql:19684: ERROR:  permission denied for table migrations
psql:supabase_clean.sql:19685: ERROR:  permission denied for table migrations
psql:supabase_clean.sql:19686: ERROR:  permission denied for table migrations
psql:supabase_clean.sql:19687: ERROR:  permission denied for table migrations
psql:supabase_clean.sql:19688: ERROR:  permission denied for table migrations
psql:supabase_clean.sql:19689: ERROR:  permission denied for table migrations
psql:supabase_clean.sql:19696: ERROR:  INSERT has more expressions than target columns
第1行...f46a375c', '847abd22-1fb8-4726-924f-332380b47f97', '{}', 1);
                                                               ^
psql:supabase_clean.sql:19697: ERROR:  INSERT has more expressions than target columns
第1行...ULT, 'dfc41cca-0207-40db-88d4-cb71c8d1822b', NULL, '{}', 1);
                                                             ^ 
psql:supabase_clean.sql:19698: ERROR:  INSERT has more expressions than target columns
第1行...3889e422', '847abd22-1fb8-4726-924f-332380b47f97', '{}', 1);
                                                               ^
psql:supabase_clean.sql:19699: ERROR:  INSERT has more expressions than target columns
第1行...c34e02d8', '847abd22-1fb8-4726-924f-332380b47f97', '{}', 1);
                                                               ^
psql:supabase_clean.sql:19700: ERROR:  INSERT has more expressions than target columns
第1行...ULT, '5d802c5c-a292-4c06-8251-345b2b9a5bd0', NULL, '{}', 1);
                                                               ^
psql:supabase_clean.sql:19701: ERROR:  INSERT has more expressions than target columns
第1行...f0efb575', '847abd22-1fb8-4726-924f-332380b47f97', '{}', 1);
                                                               ^
psql:supabase_clean.sql:19702: ERROR:  INSERT has more expressions than target columns
第1行...ef9f6080', '847abd22-1fb8-4726-924f-332380b47f97', '{}', 1);
                                                               ^
psql:supabase_clean.sql:19703: ERROR:  INSERT has more expressions than target columns
第1行...ULT, '8d8cca0b-e5c4-40c6-8836-2e00e816c66c', NULL, '{}', 1);
                                                               ^
psql:supabase_clean.sql:19704: ERROR:  INSERT has more expressions than target columns
第1行...69bf7ba2', '847abd22-1fb8-4726-924f-332380b47f97', '{}', 1);
                                                               ^
psql:supabase_clean.sql:19705: ERROR:  INSERT has more expressions than target columns
第1行...36dd8fcd', '847abd22-1fb8-4726-924f-332380b47f97', '{}', 1);
                                                               ^
psql:supabase_clean.sql:19706: ERROR:  INSERT has more expressions than target columns
第1行...2497cd10', '847abd22-1fb8-4726-924f-332380b47f97', '{}', 1);
                                                               ^
psql:supabase_clean.sql:19707: ERROR:  INSERT has more expressions than target columns
第1行...94b5378a', '847abd22-1fb8-4726-924f-332380b47f97', '{}', 1);
                                                               ^
psql:supabase_clean.sql:19708: ERROR:  INSERT has more expressions than target columns
第1行...17840ac5', '847abd22-1fb8-4726-924f-332380b47f97', '{}', 1);
                                                               ^
psql:supabase_clean.sql:19709: ERROR:  INSERT has more expressions than target columns
第1行...38c8f384', '847abd22-1fb8-4726-924f-332380b47f97', '{}', 1);
                                                               ^
psql:supabase_clean.sql:19710: ERROR:  INSERT has more expressions than target columns
第1行...ULT, 'b0ffdcb9-f12d-4681-89bb-01567419d726', NULL, '{}', 1);
                                                               ^
psql:supabase_clean.sql:19711: ERROR:  INSERT has more expressions than target columns
第1行...301c336e', '847abd22-1fb8-4726-924f-332380b47f97', '{}', 1);
                                                               ^
psql:supabase_clean.sql:19712: ERROR:  INSERT has more expressions than target columns
第1行...ULT, 'b1fc9f5c-723f-4939-b7fb-e112d3e64d4c', NULL, '{}', 1);
                                                               ^
psql:supabase_clean.sql:19713: ERROR:  INSERT has more expressions than target columns
第1行...ULT, '6f23f89f-4adf-49e3-b575-382daa3e66fb', NULL, '{}', 1);
                                                               ^
psql:supabase_clean.sql:19714: ERROR:  INSERT has more expressions than target columns
第1行...ULT, 'bc97d6eb-44e6-47e7-80ee-d7e8d148e8c2', NULL, '{}', 1);
                                                               ^
psql:supabase_clean.sql:19715: ERROR:  INSERT has more expressions than target columns
第1行...ULT, '35b44b16-7ef6-4ca7-9952-3d979409002b', NULL, '{}', 1);
                                                               ^
psql:supabase_clean.sql:19716: ERROR:  INSERT has more expressions than target columns
第1行...ULT, '413dc6b3-a04b-4661-9b3e-1c3eed39549a', NULL, '{}', 1);
                                                               ^
psql:supabase_clean.sql:19717: ERROR:  INSERT has more expressions than target columns
第1行...ULT, '64f7e19e-f026-4e7e-b6d0-4743e43ddbee', NULL, '{}', 1);
                                                               ^
psql:supabase_clean.sql:19718: ERROR:  INSERT has more expressions than target columns
第1行...ULT, '29d446c1-023d-4049-8ca2-52e80a3e8c51', NULL, '{}', 1);
                                                               ^
psql:supabase_clean.sql:19719: ERROR:  INSERT has more expressions than target columns
第1行...ULT, 'b50a6e36-278b-4e62-8fb3-101a281f5e9c', NULL, '{}', 1);
                                                               ^
psql:supabase_clean.sql:19720: ERROR:  INSERT has more expressions than target columns
第1行...ULT, '40801ac1-8205-49b4-b8ae-51a2f81f53d7', NULL, '{}', 1);
                                                               ^
psql:supabase_clean.sql:19721: ERROR:  INSERT has more expressions than target columns
第1行...ULT, 'e72f90b1-da1d-4b8d-a8b1-c0f4670bb98a', NULL, '{}', 1);
                                                               ^
psql:supabase_clean.sql:19722: ERROR:  INSERT has more expressions than target columns
第1行...ULT, 'cd816f50-cc41-42c1-94b9-d8bb4a6264d3', NULL, '{}', 1);
                                                               ^
psql:supabase_clean.sql:19723: ERROR:  INSERT has more expressions than target columns
第1行...ULT, 'e7e81f2e-6d3a-44ea-b858-a788205628a6', NULL, '{}', 1);
                                                               ^
psql:supabase_clean.sql:19724: ERROR:  INSERT has more expressions than target columns
第1行...ULT, 'b2533ee9-477b-4076-a5c9-9a9fbd7d5d26', NULL, '{}', 1);
                                                               ^
psql:supabase_clean.sql:19725: ERROR:  INSERT has more expressions than target columns
第1行...ULT, '494025be-223e-4c34-b1d8-aa94ad50cb2a', NULL, '{}', 1);
                                                               ^
psql:supabase_clean.sql:19726: ERROR:  INSERT has more expressions than target columns
第1行...ULT, '66a68fff-d94a-4a97-8a6b-ba0add75b4b3', NULL, '{}', 1);
                                                               ^
psql:supabase_clean.sql:19727: ERROR:  INSERT has more expressions than target columns
第1行...ULT, 'cc315cb2-0706-4365-b400-c831e28c2a00', NULL, '{}', 1);
                                                               ^
psql:supabase_clean.sql:19728: ERROR:  INSERT has more expressions than target columns
第1行...ULT, '5de95d7f-8024-4e7c-8bba-7a6afc11440b', NULL, '{}', 1);
                                                               ^
psql:supabase_clean.sql:19729: ERROR:  INSERT has more expressions than target columns
第1行...ULT, '603d1259-ac65-4b05-b7af-d456627fdc86', NULL, '{}', 1);
                                                               ^
psql:supabase_clean.sql:19730: ERROR:  INSERT has more expressions than target columns
第1行...ULT, 'b6bf8df6-a048-4f69-8da6-f138f5555174', NULL, '{}', 1);
                                                               ^
psql:supabase_clean.sql:19731: ERROR:  INSERT has more expressions than target columns
第1行...ULT, 'f65a5d99-f6ed-45a2-9a67-78cb1c615d84', NULL, '{}', 1);
                                                               ^
psql:supabase_clean.sql:19732: ERROR:  INSERT has more expressions than target columns
第1行...ULT, '30e89162-9c21-4d41-a155-d28f39ffb4f3', NULL, '{}', 1);
                                                               ^
psql:supabase_clean.sql:19733: ERROR:  INSERT has more expressions than target columns
第1行...ULT, 'e76c3afa-0c8c-40d3-aa6d-a1d86e8b9fb1', NULL, '{}', 1);
                                                               ^
psql:supabase_clean.sql:19734: ERROR:  INSERT has more expressions than target columns
第1行...ULT, 'c33e1e4b-f9b8-4e1e-81ae-3998bd61849b', NULL, '{}', 1);
                                                               ^
psql:supabase_clean.sql:19735: ERROR:  INSERT has more expressions than target columns
第1行...ULT, '0a61b673-844f-4fa7-b50c-347778a9a927', NULL, '{}', 1);
                                                               ^
psql:supabase_clean.sql:19736: ERROR:  INSERT has more expressions than target columns
第1行...ULT, 'd71392d0-8498-4e8e-8cf9-231ba200b887', NULL, '{}', 1);
                                                               ^
psql:supabase_clean.sql:19737: ERROR:  INSERT has more expressions than target columns
第1行...ULT, '6be184ee-9e54-45b5-870c-5f149184e6e4', NULL, '{}', 1);
                                                               ^
psql:supabase_clean.sql:19738: ERROR:  INSERT has more expressions than target columns
第1行...ULT, '9f0ef383-bec0-49a3-92e8-aa2d0218d6f7', NULL, '{}', 1);
                                                               ^
psql:supabase_clean.sql:19739: ERROR:  INSERT has more expressions than target columns
第1行...ULT, '9f269772-7d5c-4d74-985f-137f23a87d62', NULL, '{}', 1);
                                                               ^
psql:supabase_clean.sql:19740: ERROR:  INSERT has more expressions than target columns
第1行...ULT, '72c92d29-cdb7-41c3-9174-6426839633c6', NULL, '{}', 1);
                                                               ^
psql:supabase_clean.sql:19741: ERROR:  INSERT has more expressions than target columns
第1行...ULT, '29049231-dcf1-4403-b4f5-89ad67ce3446', NULL, '{}', 1);
                                                               ^
psql:supabase_clean.sql:19742: ERROR:  INSERT has more expressions than target columns
第1行...ULT, '37db2e25-f5aa-4b46-98a9-f36daf793e11', NULL, '{}', 1);
                                                               ^
psql:supabase_clean.sql:19743: ERROR:  INSERT has more expressions than target columns
第1行...ULT, '10549a36-50a6-4465-86bf-6c5dfb118400', NULL, '{}', 1);
                                                               ^
psql:supabase_clean.sql:19744: ERROR:  INSERT has more expressions than target columns
第1行...ULT, 'ca5088be-f6b6-44e4-9f09-16793e76018a', NULL, '{}', 1);
                                                               ^
psql:supabase_clean.sql:19745: ERROR:  INSERT has more expressions than target columns
第1行...ULT, '3d841d22-fb7e-4000-a0fb-ebd2192f355a', NULL, '{}', 1);
                                                               ^
psql:supabase_clean.sql:19746: ERROR:  INSERT has more expressions than target columns
第1行...ULT, 'dce3ae22-22d8-4885-a96e-0bb5a8420f2a', NULL, '{}', 1);
                                                               ^
psql:supabase_clean.sql:19747: ERROR:  INSERT has more expressions than target columns
第1行...ULT, '7da62b66-209d-4ccc-9324-05eda1a44a1d', NULL, '{}', 1);
                                                               ^
psql:supabase_clean.sql:19748: ERROR:  INSERT has more expressions than target columns
第1行...ULT, '7b98d096-b31b-4903-95f0-009371a99faa', NULL, '{}', 1);
                                                               ^
psql:supabase_clean.sql:19749: ERROR:  INSERT has more expressions than target columns
第1行...ULT, 'd03ce8d3-8e6e-426e-95e6-59199e0e7cdb', NULL, '{}', 1);
                                                               ^
psql:supabase_clean.sql:19750: ERROR:  INSERT has more expressions than target columns
第1行...ULT, '9f8e7357-d5b3-474a-af80-0dfc9aae77a8', NULL, '{}', 1);
                                                               ^
psql:supabase_clean.sql:19751: ERROR:  INSERT has more expressions than target columns
第1行...ULT, 'bd7fefb0-d21d-490f-9848-8c2e518fea2e', NULL, '{}', 1);
                                                               ^
psql:supabase_clean.sql:19752: ERROR:  INSERT has more expressions than target columns
第1行...ULT, '5e84b0cc-b274-4d4c-9bca-1cd3d4dca379', NULL, '{}', 1);
                                                               ^
psql:supabase_clean.sql:19753: ERROR:  INSERT has more expressions than target columns
第1行...ULT, '4769ae5f-ff6f-401b-b76b-84089f690af2', NULL, '{}', 1);
